Unnamed: 0,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
644,17.0,24.0,6.9,7.1,705.0,762.0,1.0,1.0,0.7,1.1,2.0,2.0,2.0,2.0,-1.0,-1.0,0.4,0.5,-1.0,-1.0
645,24.0,25.0,6.9,7.6,221.0,436.0,1.0,1.0,0.3,0.4,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.5,-1.0,-1.0
646,31.0,33.0,7.7,8.0,661.0,895.0,1.0,1.1,0.3,0.4,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.8,-1.0,-1.0
647,27.0,29.0,7.4,7.8,999.0,1089.0,1.0,1.2,0.6,0.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
648,28.0,29.0,6.0,6.5,76.0,128.0,1.0,1.3,0.3,0.5,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.6,-1.0,-1.0
649,24.0,24.0,6.5,7.0,214.0,418.0,1.0,1.1,0.7,0.9,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.4,-1.0,-1.0
650,30.0,30.0,6.0,7.4,550.0,1060.0,1.0,1.2,0.9,1.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,1.2,-1.0,-1.0
651,17.0,31.0,7.1,7.3,408.0,593.0,1.0,1.0,0.4,12.1,2.0,2.0,2.0,2.0,-1.0,-1.0,0.5,0.5,-1.0,-1.0
652,29.0,30.0,6.5,7.4,397.0,520.0,1.0,1.0,1.1,1.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.3,0.3,-1.0,-1.0
653,19.0,23.0,7.0,7.4,205.0,318.0,1.0,1.0,0.5,0.6,2.0,11.0,2.0,27.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
654,27.0,30.0,6.0,6.7,550.0,564.0,1.0,1.0,1.1,1.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
655,22.0,23.0,5.4,7.1,93.0,136.0,1.0,1.0,0.9,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.5,-1.0,-1.0
656,21.0,22.0,6.6,7.3,208.0,291.0,1.0,1.0,0.9,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
657,27.0,29.0,5.7,6.3,330.0,541.0,1.0,1.0,0.4,1.5,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
658,21.0,22.0,6.5,7.3,266.0,286.0,1.0,1.0,0.7,3.9,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
659,23.0,24.0,7.3,7.5,222.0,402.0,1.0,1.0,0.7,1.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
660,18.0,23.0,7.0,7.1,260.0,308.0,1.0,1.0,1.0,1.4,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.4,-1.0,-1.0
661,28.0,29.0,5.6,5.8,270.0,820.0,1.0,1.2,0.3,1.1,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
662,25.0,26.0,6.6,7.3,36.0,287.0,1.0,1.0,0.7,0.7,2.0,2.0,2.0,2.0,-1.0,-1.0,4.9,6.1,-1.0,-1.0
663,23.0,24.0,7.4,8.1,428.0,797.0,1.0,1.0,0.3,0.6,2.0,2.0,2.0,2.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
664,26.0,26.0,6.5,6.7,350.0,397.0,1.0,1.0,0.6,0.6,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
665,23.0,23.0,7.2,7.2,290.0,290.0,1.0,1.0,1.3,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,21.7,21.7,-1.0,-1.0
666,27.5,28.0,5.7,6.0,207.0,228.0,1.0,1.7,0.3,1.4,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
667,31.0,33.0,6.9,7.6,720.0,807.0,1.0,1.0,0.6,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.4,0.9,-1.0,-1.0
668,22.0,24.0,7.6,7.7,866.0,1269.0,1.0,1.0,0.9,1.6,2.0,2.0,2.0,2.0,-1.0,-1.0,0.4,0.7,-1.0,-1.0
669,31.0,33.3,8.2,8.2,314.0,1908.0,1.0,1.0,0.3,0.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.5,1.2,-1.0,-1.0
670,20.0,24.0,6.8,7.0,446.0,633.0,1.0,1.0,0.8,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
671,26.0,27.0,6.8,7.4,114.0,1089.0,1.0,1.0,0.7,0.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
672,23.0,24.0,7.4,7.7,571.0,609.0,1.0,1.0,1.0,1.5,2.0,2.0,2.0,2.0,-1.0,-1.0,0.5,0.6,-1.0,-1.0
673,29.0,31.0,6.9,7.1,854.0,908.0,1.0,1.0,1.0,36.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
674,24.0,25.0,7.1,7.5,608.0,644.0,1.0,1.0,1.4,1.6,2.0,2.0,2.0,2.0,-1.0,-1.0,0.4,0.6,-1.0,-1.0
675,23.0,27.0,7.4,7.5,181.0,1083.0,1.0,1.0,0.8,1.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
676,30.0,31.0,7.4,7.4,720.0,1047.0,1.0,1.0,0.7,4.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.5,0.6,-1.0,-1.0
677,25.0,28.0,7.3,7.7,922.0,2135.0,1.0,1.0,0.7,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.3,0.3,-1.0,-1.0
678,24.0,26.0,6.8,7.0,1010.0,3217.0,1.0,1.0,1.0,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.3,0.3,-1.0,-1.0
679,24.0,27.0,7.4,7.6,526.0,682.0,1.0,1.0,0.6,0.8,2.0,2.0,2.0,2.0,-1.0,-1.0,0.4,0.4,-1.0,-1.0
680,27.0,29.0,7.4,7.6,1134.0,1272.0,1.0,1.0,1.2,1.4,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
681,30.0,30.3,8.0,8.4,623.0,41840.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.9,-1.0,-1.0
682,30.0,31.0,7.7,7.9,527.0,968.0,1.0,1.0,0.8,0.9,2.0,2.0,2.0,2.0,-1.0,-1.0,0.9,0.9,-1.0,-1.0
683,23.0,26.0,7.1,7.3,325.0,480.0,1.0,1.0,0.4,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
684,24.0,27.0,7.1,7.5,421.0,549.0,1.0,1.0,0.7,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.3,0.3,-1.0,-1.0
685,24.0,27.0,6.3,7.1,257.0,347.0,1.0,1.0,0.4,2.5,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
686,30.0,32.0,7.1,7.2,517.0,647.0,1.0,1.0,1.6,15.8,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
687,24.0,29.0,7.0,7.4,1407.0,2473.0,1.0,1.0,1.4,31.6,2.0,2.0,2.0,5.0,-1.0,-1.0,0.3,0.4,-1.0,-1.0
688,29.0,29.0,8.0,8.0,1584.0,1584.0,1.0,1.0,5.1,5.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
689,16.0,31.0,7.1,7.3,450.0,973.0,1.0,1.0,15.8,26.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.8,0.9,-1.0,-1.0
690,30.0,30.0,6.1,7.8,146.0,1249.0,1.0,1.2,2.4,9.9,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,1.1,-1.0,-1.0
691,29.0,31.0,6.8,7.4,156.0,816.0,1.0,1.0,1.0,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,1.4,-1.0,-1.0
692,24.0,28.0,7.1,7.2,1787.0,2339.0,1.0,1.0,0.4,0.8,2.0,23.0,2.0,49.0,-1.0,-1.0,0.3,0.4,-1.0,-1.0
693,24.0,27.0,7.3,7.6,998.0,2136.0,1.0,1.1,0.8,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
694,24.0,30.0,7.0,7.5,513.0,710.0,1.0,1.0,0.7,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.5,0.8,-1.0,-1.0
695,28.0,29.0,5.8,6.5,405.0,409.0,1.0,1.5,0.4,0.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.4,0.5,-1.0,-1.0
696,28.0,28.0,6.6,6.8,138.0,312.0,1.0,1.0,0.3,1.1,2.0,2.0,2.0,2.0,-1.0,-1.0,0.3,0.8,-1.0,-1.0
697,26.0,26.0,7.0,7.0,176.0,220.0,1.0,1.0,0.3,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.5,-1.0,-1.0
698,22.0,23.0,5.5,5.7,96.0,98.0,1.0,1.0,0.7,1.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
699,25.0,27.0,7.2,7.3,355.0,496.0,1.0,1.0,1.2,1.4,2.0,2.0,2.0,2.0,10.0,10.0,0.7,0.8,-1.0,-1.0
700,22.0,22.0,6.9,7.3,214.0,275.0,1.0,1.2,0.9,1.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
701,28.0,29.0,5.6,6.0,322.0,376.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
702,17.0,24.0,6.9,7.3,702.0,841.0,1.0,1.0,1.3,1.5,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
703,23.0,24.0,7.2,7.4,729.0,817.0,1.0,1.0,0.3,1.3,2.0,2.0,2.0,2.0,-1.0,-1.0,0.4,0.9,-1.0,-1.0
704,23.0,24.0,7.1,7.2,279.0,282.0,1.0,1.2,0.7,1.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
705,20.0,23.0,6.7,6.9,691.0,1115.0,1.0,1.0,0.9,1.1,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
706,24.0,25.0,6.6,7.1,160.0,485.0,1.0,1.0,0.4,0.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.6,-1.0,-1.0
707,22.0,24.0,5.5,6.4,109.0,151.0,1.0,1.0,1.0,1.2,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.8,-1.0,-1.0
708,21.0,22.0,7.2,7.2,288.0,302.0,1.0,1.0,1.1,1.4,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.3,-1.0,-1.0
709,18.0,22.0,6.4,6.6,333.0,649.0,1.0,1.0,1.2,1.7,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
710,17.0,23.0,6.8,6.9,705.0,1876.0,1.0,1.0,0.7,1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,0.2,0.2,-1.0,-1.0
711,30.0,30.0,7.1,7.6,1190.0,1759.0,1.0,1.0,7.3,8.8,-1.0,-1.0,-1.0,-1.0,671.0,1154.0,-1.0,-1.0,0.001,0.001
712,32.0,33.0,6.6,6.9,461.0,711.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,385.0,437.0,-1.0,-1.0,0.001,0.001
713,30.0,30.0,7.1,7.7,1076.0,1784.0,1.0,1.0,3.0,3.06,-1.0,-1.0,-1.0,-1.0,749.0,769.0,-1.0,-1.0,0.001,0.001
714,29.0,31.0,6.8,7.2,1055.0,1354.0,1.0,1.0,7.67,11.3,-1.0,-1.0,-1.0,-1.0,676.0,939.0,-1.0,-1.0,0.001,0.001
715,30.0,31.0,7.6,7.6,1294.0,1564.0,1.0,1.0,2.5,3.98,-1.0,-1.0,-1.0,-1.0,746.0,1217.0,-1.0,-1.0,0.001,0.001
716,32.0,33.0,6.7,7.0,461.0,498.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,268.0,273.0,-1.0,-1.0,0.001,0.001
717,30.0,31.0,6.1,6.1,354.0,770.0,1.0,1.0,1.14,2.3,-1.0,-1.0,-1.0,-1.0,162.0,438.0,-1.0,-1.0,0.001,0.001
718,31.0,31.0,7.4,7.7,778.0,789.0,1.0,1.0,0.56,1.1,-1.0,-1.0,-1.0,-1.0,475.0,498.0,-1.0,-1.0,0.001,0.001
719,30.0,31.0,7.5,7.7,1200.0,1301.0,1.0,1.0,4.2,4.4,-1.0,-1.0,-1.0,-1.0,734.0,786.0,-1.0,-1.0,0.001,0.001
720,30.0,32.0,6.4,6.8,649.0,706.0,1.0,1.0,3.2,4.0,-1.0,-1.0,-1.0,-1.0,395.0,465.0,-1.0,-1.0,0.001,0.001
721,31.0,31.0,6.4,7.6,2060.0,2500.0,1.0,1.0,1.0,1.87,-1.0,-1.0,-1.0,-1.0,1278.0,1648.0,-1.0,-1.0,0.001,0.001
722,31.0,33.0,6.3,6.5,673.0,837.0,1.0,1.0,1.0,8.0,-1.0,-1.0,-1.0,-1.0,498.0,626.0,-1.0,-1.0,0.001,0.001
723,30.0,31.0,6.1,6.1,836.0,1294.0,1.0,1.0,7.0,7.53,-1.0,-1.0,-1.0,-1.0,557.0,611.0,-1.0,-1.0,0.001,0.001
724,31.0,31.0,6.6,7.1,692.0,750.0,1.0,1.0,3.3,5.27,-1.0,-1.0,-1.0,-1.0,497.0,599.0,-1.0,-1.0,0.001,0.001
725,29.0,30.0,7.0,7.0,1686.0,1970.0,1.0,1.0,0.54,1.6,-1.0,-1.0,-1.0,-1.0,1052.0,1286.0,-1.0,-1.0,0.001,0.001
726,28.0,28.0,5.3,5.3,289.0,289.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,190.0,190.0,-1.0,-1.0,0.001,0.001
727,29.0,29.0,5.0,5.0,83.0,83.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,51.0,51.0,-1.0,-1.0,0.001,0.001
728,27.4,28.4,8.1,8.4,1926.0,2030.0,1.0,1.0,0.3,0.4,-1.0,-1.0,-1.0,-1.0,1068.0,1093.0,-1.0,-1.0,0.001,0.001
729,31.0,31.5,6.3,6.4,1769.0,1867.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,1215.0,1283.0,-1.0,-1.0,0.001,0.001
730,32.0,32.0,7.5,8.0,1830.0,1863.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,1193.0,1309.0,-1.0,-1.0,0.001,0.001
731,27.8,28.4,8.0,8.1,1509.0,1511.0,1.0,1.0,0.4,0.5,-1.0,-1.0,-1.0,-1.0,818.0,851.0,-1.0,-1.0,0.001,0.001
732,32.0,32.0,7.3,7.4,336.0,363.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,168.0,203.0,-1.0,-1.0,0.001,0.001
733,-1.0,-1.0,7.6,7.8,1114.0,1329.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,703.0,783.0,0.3,0.3,0.001,0.001
734,-1.0,-1.0,7.6,8.0,783.0,905.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,446.0,504.0,0.2,0.2,0.001,0.001
735,-1.0,-1.0,8.1,8.5,1560.0,2721.0,1.0,1.0,0.3,1.3,2.0,2.0,2.0,2.0,845.0,1548.0,0.8,0.9,0.001,0.001
736,-1.0,-1.0,7.9,8.4,1221.0,1835.0,1.0,1.0,0.3,1.2,2.0,2.0,2.0,2.0,697.0,1195.0,0.7,0.9,0.001,0.001
737,25.0,29.0,8.1,8.3,566.0,604.0,1.0,1.0,1.1,1.2,2.0,2.0,2.0,2.0,321.0,327.0,0.3,0.3,0.001,0.001
738,-1.0,-1.0,7.5,7.6,882.0,1365.0,1.0,1.0,0.3,0.4,2.0,2.0,2.0,2.0,484.0,819.0,0.2,0.4,0.001,0.001
739,35.0,35.0,7.4,7.4,1041.0,1041.0,1.0,1.0,7.2,7.2,2.0,2.0,2.0,2.0,680.0,680.0,0.3,0.3,0.001,0.001
740,35.0,35.0,7.5,7.5,510.0,510.0,1.0,1.0,1.2,1.2,2.0,2.0,2.0,2.0,281.0,281.0,0.6,0.6,0.001,0.001
741,-1.0,-1.0,7.3,7.3,1860.0,1860.0,1.0,1.0,11.0,11.0,2.0,2.0,2.0,2.0,1056.0,1056.0,0.2,0.2,0.001,0.001
742,-1.0,-1.0,7.5,7.9,790.0,1045.0,1.0,1.0,0.3,0.6,2.0,2.0,2.0,2.0,475.0,602.0,0.2,0.2,0.001,0.001
743,-1.0,-1.0,7.7,7.8,682.0,917.0,1.0,1.0,0.3,0.7,2.0,2.0,2.0,2.0,398.0,607.0,0.2,0.6,0.001,0.001
744,-1.0,-1.0,7.7,7.7,1636.0,1636.0,1.0,1.0,9.2,9.2,2.0,2.0,2.0,2.0,931.0,931.0,0.3,0.3,0.001,0.001
745,25.0,29.0,7.4,7.7,432.0,472.0,1.0,1.0,0.3,1.2,2.0,2.0,2.0,2.0,257.0,263.0,0.2,0.2,0.001,0.001
746,29.0,29.0,8.0,8.0,1392.0,1392.0,1.0,1.0,2.4,2.4,2.0,2.0,2.0,2.0,697.0,697.0,0.4,0.4,0.001,0.001
747,-1.0,-1.0,7.7,7.7,578.0,670.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,318.0,382.0,0.2,0.5,0.001,0.001
748,24.0,24.0,7.3,7.4,450.0,498.0,1.0,1.0,0.3,1.4,2.0,2.0,2.0,2.0,268.0,273.0,0.2,0.2,0.001,0.001
749,38.0,38.0,7.7,7.7,915.0,915.0,1.0,1.0,2.1,2.1,2.0,2.0,2.0,2.0,578.0,578.0,0.2,0.2,0.001,0.001
750,38.0,38.0,7.6,7.6,2015.0,2015.0,1.0,1.0,1.4,1.4,2.0,2.0,2.0,2.0,1502.0,1502.0,0.9,0.9,0.001,0.001
751,-1.0,-1.0,7.6,7.8,853.0,1054.0,1.0,1.0,0.3,0.7,2.0,2.0,2.0,2.0,505.0,690.0,0.2,0.7,0.001,0.001
752,-1.0,-1.0,7.6,7.8,866.0,1084.0,1.0,1.0,0.3,0.8,2.0,2.0,2.0,2.0,521.0,718.0,0.2,0.8,0.001,0.001
753,-1.0,-1.0,7.7,8.0,520.0,730.0,1.0,1.0,0.3,0.32,2.0,2.0,2.0,2.0,312.0,418.0,0.2,0.3,0.001,0.001
754,-1.0,-1.0,7.5,7.6,593.0,1016.0,1.0,1.0,0.4,0.6,2.0,2.0,2.0,2.0,383.0,610.0,0.3,0.5,0.001,0.001
755,-1.0,-1.0,7.7,7.8,475.0,912.0,1.0,1.0,0.4,1.4,2.0,2.0,2.0,2.0,442.0,540.0,0.3,0.4,0.001,0.001
756,-1.0,-1.0,7.6,8.0,470.0,516.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,280.0,348.0,0.2,0.2,0.001,0.001
757,-1.0,-1.0,7.5,7.5,517.0,517.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,305.0,305.0,0.5,0.5,0.001,0.001
758,-1.0,-1.0,7.8,7.8,570.0,570.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,335.0,335.0,0.3,0.3,0.001,0.001
759,29.0,29.0,7.9,7.9,911.0,911.0,1.0,1.0,1.2,1.2,2.0,2.0,2.0,2.0,498.0,498.0,0.4,0.4,0.001,0.001
760,-1.0,-1.0,7.3,7.3,1160.0,1160.0,1.0,1.0,10.3,10.3,2.0,2.0,2.0,2.0,638.0,638.0,0.2,0.2,0.001,0.001
761,-1.0,-1.0,7.6,7.7,1471.0,1747.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,878.0,1004.0,0.3,0.5,0.001,0.001
762,-1.0,-1.0,7.9,8.0,1592.0,1625.0,1.0,1.0,3.4,3.7,2.0,2.0,2.0,2.0,904.0,915.0,0.4,0.5,0.001,0.001
763,-1.0,-1.0,8.0,8.2,568.0,1498.0,1.0,1.0,1.4,1.9,2.0,2.0,2.0,2.0,319.0,862.0,0.2,0.3,0.001,0.001
764,-1.0,-1.0,7.4,8.1,862.0,915.0,1.0,1.0,0.3,1.2,2.0,2.0,2.0,2.0,519.0,552.0,0.2,0.3,0.001,0.001
765,-1.0,-1.0,7.7,8.0,504.0,550.0,1.0,1.0,0.3,0.4,2.0,2.0,2.0,2.0,304.0,331.0,0.2,0.4,0.001,0.001
766,28.0,32.0,7.3,7.7,2100.0,3090.0,-1.0,-1.0,0.9,3.04,4.0,4.0,4.0,7.0,1522.0,2000.0,0.4,0.5,-1.0,-1.0
767,29.0,32.0,7.2,8.0,870.0,1629.0,-1.0,-1.0,2.74,3.1,64.0,93.0,120.0,150.0,678.0,1058.0,0.5,0.7,-1.0,-1.0
768,27.0,29.0,7.7,8.1,2200.0,3770.0,-1.0,-1.0,7.36,8.04,7.0,14.0,14.0,20.0,1632.0,2440.0,1.1,1.3,-1.0,-1.0
769,27.0,30.0,7.4,7.6,1170.0,1896.0,-1.0,-1.0,3.04,3.14,14.0,14.0,21.0,28.0,878.0,1232.0,0.7,0.8,-1.0,-1.0
770,28.0,29.0,7.8,8.4,760.0,1275.0,-1.0,-1.0,2.36,3.12,93.0,460.0,240.0,1100.0,584.0,825.0,0.5,0.7,-1.0,-1.0
771,30.0,30.0,7.8,8.2,1310.0,1809.0,-1.0,-1.0,2.36,3.04,2.0,4.0,4.0,9.0,942.0,1175.0,0.5,0.6,-1.0,-1.0
772,30.0,30.0,7.6,7.9,1480.0,2100.0,-1.0,-1.0,7.08,8.04,2.0,4.0,9.0,11.0,1144.0,1365.0,0.5,0.6,-1.0,-1.0
773,29.0,29.0,7.6,8.2,2000.0,2530.0,-1.0,-1.0,7.36,9.2,64.0,93.0,210.0,240.0,1358.0,1646.0,0.4,1.0,-1.0,-1.0
774,27.0,28.0,7.2,7.9,1330.0,2090.0,-1.0,-1.0,3.15,4.4,240.0,240.0,460.0,460.0,964.0,1356.0,0.4,0.6,-1.0,-1.0
775,30.0,30.0,7.1,8.1,780.0,1468.0,-1.0,-1.0,2.4,4.12,2.0,2.0,2.0,4.0,596.0,954.0,0.4,0.4,-1.0,-1.0
776,30.0,30.0,7.8,7.8,4800.0,4800.0,-1.0,-1.0,3.16,3.16,2.0,2.0,4.0,4.0,3678.0,3678.0,0.8,0.8,-1.0,-1.0
777,28.0,28.0,7.1,8.2,2000.0,3070.0,-1.0,-1.0,5.7,7.7,120.0,240.0,210.0,460.0,1394.0,1996.0,0.8,0.8,-1.0,-1.0
778,28.0,30.0,7.3,8.2,1900.0,2550.0,-1.0,-1.0,4.12,4.72,2.0,4.0,4.0,7.0,1396.0,1655.0,0.4,0.4,-1.0,-1.0
779,25.0,27.0,7.1,7.9,3100.0,5170.0,-1.0,-1.0,1.14,1.6,39.0,39.0,75.0,120.0,2238.0,3350.0,0.4,0.4,-1.0,-1.0
780,25.0,27.0,7.2,7.7,870.0,1045.0,-1.0,-1.0,0.9,1.7,2.0,3.0,3.0,4.0,664.0,679.0,0.4,0.6,-1.0,-1.0
781,25.0,27.0,7.8,7.9,26000.0,27000.0,-1.0,-1.0,4.72,5.48,2.0,3.0,3.0,3.0,19254.0,21254.0,0.3,0.5,-1.0,-1.0
782,25.0,27.0,7.6,7.9,14900.0,17000.0,-1.0,-1.0,3.52,4.2,3.0,4.0,4.0,7.0,11184.0,12164.0,0.4,0.6,-1.0,-1.0
783,24.0,27.0,7.0,7.8,1690.0,3410.0,-1.0,-1.0,1.3,2.68,9.0,14.0,14.0,28.0,1224.0,2210.0,0.9,1.0,-1.0,-1.0
784,30.0,31.0,7.3,8.1,1320.0,2550.0,-1.0,-1.0,7.7,8.8,39.0,64.0,75.0,120.0,984.0,1657.0,0.9,1.1,-1.0,-1.0
786,25.0,27.0,7.8,7.8,4300.0,7300.0,-1.0,-1.0,3.04,4.2,4.0,9.0,9.0,21.0,3128.0,5184.0,0.6,0.7,-1.0,-1.0
787,26.0,30.0,7.6,8.0,850.0,1272.0,-1.0,-1.0,2.48,3.68,7.0,11.0,11.0,20.0,604.0,826.0,0.4,0.7,-1.0,-1.0
788,26.0,30.0,7.1,8.2,2300.0,4040.0,-1.0,-1.0,4.56,5.24,3.0,4.0,4.0,7.0,1588.0,2620.0,0.9,1.0,-1.0,-1.0
789,30.0,32.0,7.6,8.2,990.0,1280.0,-1.0,-1.0,2.6,3.04,4.0,4.0,9.0,9.0,756.0,906.0,0.7,0.9,-1.0,-1.0
790,25.0,27.0,7.9,8.2,900.0,2900.0,-1.0,-1.0,1.3,6.2,4.0,4.0,7.0,9.0,692.0,2132.0,0.7,1.2,-1.0,-1.0
791,26.0,26.0,7.7,8.3,4800.0,6200.0,-1.0,-1.0,5.36,5.6,4.0,7.0,9.0,14.0,36.0,4030.0,1.2,1.3,-1.0,-1.0
792,27.0,27.0,7.9,8.0,1505.0,1900.0,13.2,13.2,2.4,3.08,4.0,7.0,9.0,11.0,978.0,1214.0,0.5,0.6,-1.0,-1.0
793,17.0,19.0,7.9,7.9,1110.0,1440.0,-1.0,-1.0,2.2,2.8,3.0,7.0,7.0,11.0,724.0,1064.0,0.9,1.1,-1.0,-1.0
794,17.5,19.5,7.8,7.9,1090.0,1140.0,-1.0,-1.0,2.8,3.04,4.0,9.0,9.0,14.0,792.0,832.0,0.8,1.1,-1.0,-1.0
795,26.0,26.0,7.8,8.0,2200.0,2860.0,-1.0,-1.0,3.1,4.72,4.0,4.0,7.0,9.0,1582.0,1855.0,0.8,1.0,-1.0,-1.0
796,23.0,24.0,6.9,7.8,2100.0,2970.0,-1.0,-1.0,1.2,3.52,9.0,21.0,23.0,28.0,1662.0,1797.0,0.9,1.1,-1.0,-1.0
797,28.0,28.0,7.2,7.9,1190.0,1645.0,-1.0,-1.0,1.7,2.1,7.0,11.0,21.0,28.0,828.0,1069.0,1.1,1.2,-1.0,-1.0
798,27.0,27.0,7.5,8.0,7500.0,9490.0,-1.0,-1.0,4.56,6.14,3.0,4.0,7.0,7.0,5826.0,6210.0,1.3,1.4,-1.0,-1.0
799,27.0,27.0,7.8,7.9,2200.0,2900.0,-1.0,-1.0,2.1,2.8,4.0,7.0,7.0,11.0,1672.0,1996.0,0.5,0.6,-1.0,-1.0
800,26.0,28.0,8.0,8.2,500.0,785.0,-1.0,-1.0,2.0,2.46,3.0,4.0,4.0,7.0,374.0,510.0,0.8,1.0,-1.0,-1.0
801,28.0,29.0,7.6,8.0,738.0,3500.0,-1.0,-1.0,1.7,2.06,9.0,14.0,14.0,21.0,479.0,2668.0,0.6,1.0,-1.0,-1.0
802,27.0,28.0,7.9,8.1,1520.0,1870.0,-1.0,-1.0,2.4,3.4,3.0,7.0,4.0,14.0,1086.0,1226.0,0.6,0.7,-1.0,-1.0
803,24.0,28.0,6.9,7.1,1211.0,1310.0,-1.0,-1.0,1.3,2.06,4.0,7.0,11.0,14.0,787.0,992.0,0.7,0.8,-1.0,-1.0
